step_order,x_t,y_t,z_t,x_dif,y_dif,z_dif,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
27,-485.161481,-407.098819,11.111111,-23.181850999999938,-23.02737000000002,-1.6788340000000002,28.40478433702495,-47.8113297560609,97.31229503311609,-49.48468473860232,77.26181163004888,88.03289168759042
28,-510.696295,-428.52507299999996,11.111111,-23.228589999999997,-22.986220000000003,-1.819559,29.074200780177414,-44.72620155240119,90.78825483440347,-46.04581445487691,77.93122801590557,88.03308586298718
29,-536.2311100000001,-449.951327,11.111111,-23.263928999999962,-22.99259999999998,-1.9702919999999988,29.67015125703528,-41.4490255734481,83.89061710430536,-42.4253879406363,78.52717849276343,88.03325797950883
30,-536.2311100000001,-449.951327,66.666667,-23.5716799999999,-22.98514199999994,-2.0444650000000024,29.670208209040112,-46.25665473018858,83.0368354477513,-36.763978788919346,78.52723521558515,88.03325631793123
31,-510.696295,-428.52507299999996,66.666667,-23.53635700000001,-22.93005000000005,-1.8252240000000057,29.07421212474176,-49.8434757800545,89.9402866941177,-40.08057088372646,77.9312393604699,88.03308059177546
32,-485.161481,-407.098819,66.666667,-23.453030000000012,-22.94275600000003,-1.5715670000000017,28.404805593759146,-53.27146238668672,96.4582208816076,-43.17047663866508,77.26183282948729,88.03288590071668
33,-459.626666,-385.672566,66.666667,-23.40980000000002,-22.913350999999977,-1.4761179999999996,27.647345189947448,-56.58458550852321,102.66997272591533,-46.06905494085034,76.50437248297138,88.03266422334575
34,-434.09185099999996,-364.246312,66.666667,-23.360803000000033,-22.844190000000026,-1.3465150000001103,26.7830685508684,-59.81858401828883,108.63428105805679,-48.79930339944633,75.64009590118812,88.03240948631003
35,-408.557036,-342.82005799999996,66.666667,-23.355528999999933,-22.774651000000063,-1.1831120000000084,25.787414408239247,-63.0052820545732,114.39675257367927,-51.37500096187657,74.64444181585473,88.03211349631307
36,-383.022222,-321.393805,66.666667,-23.342824000000007,-22.793132000000014,-0.9856550000000084,24.627564541695797,-66.17584370858596,119.99433737828652,-53.80192831392772,73.48459200660707,88.0317649087905
37,-357.48740699999996,-299.967551,66.666667,-23.368026000000043,-22.74306999999999,-0.8499410000000012,23.258598830916682,-69.36400908978368,125.45836067882017,-56.07766281815461,72.11562635312373,88.03134791010721
38,-331.952592,-278.541298,66.666667,-23.27722700000004,-22.694477000000006,-0.8843820000000022,21.617237238697573,-72.61021773123397,130.8168469296599,-58.18977707727663,70.47426493279197,88.03083906628936
39,-306.417777,-257.115044,66.666667,-23.237660000000005,-22.732934999999998,-0.7817000000000007,19.611150366550554,-75.96802531585071,136.09665805381903,-60.11155710598315,68.46817828982806,88.03020256747475
40,-306.417777,-257.115044,122.222222,-23.518396999999936,-22.499938999999983,-1.0388950000000108,19.611203365146604,-84.56059710874513,133.40840121366193,-48.83074268228497,68.46822871011403,88.03021798003942
41,-331.952592,-278.541298,122.222222,-23.539998000000026,-22.50869700000004,-1.1310110000000009,21.617304905013178,-80.38483503309543,128.3400942510117,-47.9384121387956,70.47433282829068,88.03085321834689
42,-357.48740699999996,-299.967551,122.222222,-23.5976,-22.60901899999999,-1.2155819999999977,23.258666669119627,-76.45356109600891,123.1475499275585,-46.67730384218913,72.11569430591823,88.03135954115045
43,-383.022222,-321.393805,122.222222,-23.54193699999996,-22.67107500000003,-1.3599820000000022,24.627489713407755,-72.68269236595144,117.81413648172104,-45.11488162478573,73.4845172356148,88.03177459177725
44,-408.557036,-342.82005799999996,122.222222,-23.579796000000044,-22.691895999999986,-1.3795840000000936,25.78736003454449,-69.00862600129692,112.31776381218694,-43.29267054549172,74.64438744215998,88.03212168960953
45,-434.09185099999996,-364.246312,122.222222,-23.640755999999953,-22.78330399999993,-1.4512160000000023,26.783029245963657,-65.38117571203736,106.63157520985882,-41.23400774826057,75.64005659628336,88.0324165336909
46,-459.626666,-385.672566,122.222222,-23.664455999999916,-22.869129999999984,-1.6317400000000077,27.64731740149438,-61.75614009610961,100.72091177015987,-38.948441059086115,76.5043447518141,88.0326704685857
47,-485.161481,-407.098819,122.222222,-23.750962000000072,-22.892288000000008,-1.758256000000003,28.404787259109703,-58.09120696518837,94.54082821992151,-36.433340773576056,77.26181455213363,88.03289145840729
48,-510.696295,-428.52507299999996,122.222222,-23.764985999999965,-22.890528999999958,-1.9591210000000103,29.074202269867683,-54.34170640962141,88.03147040848381,-33.6735252290328,77.93122950559584,88.03308574839562
49,-536.2311100000001,-449.951327,122.222222,-23.84726999999998,-22.926728000000026,-2.1896700000000067,29.670208209040112,-50.455176351038496,81.10972318732438,-30.638343360656474,78.52723544476827,88.03325792221307
50,-536.2311100000001,-449.951327,177.77777799999998,-24.180147999999917,-22.911941000000013,-2.106024000000076,29.670208209040112,-53.959184602210506,78.09038818564579,-24.115002342341274,78.52723504369781,88.03325545849454
51,-510.696295,-428.52507299999996,177.77777799999998,-24.095194999999933,-22.817766000000006,-2.025328999999971,29.074213557136247,-58.128911885291444,85.05623516615552,-26.911083365118895,77.93124085016017,88.03308053447968
52,-485.161481,-407.098819,177.77777799999998,-24.05049200000002,-22.806838000000027,-1.8055949999999825,28.40480994823839,-62.16860857400706,91.56681360687998,-29.381923233912897,77.26183724126233,88.03288595801246
53,-459.626666,-385.672566,177.77777799999998,-24.007828000000018,-22.768257000000006,-1.5704689999999744,27.647353268652356,-66.13839593194135,97.71229520454635,-31.557567167950584,76.50438056167629,88.03266445252886
54,-434.09185099999996,-364.246312,177.77777799999998,-23.97294100000005,-22.662885000000017,-1.5791869999999903,26.783082072672368,-70.08952956023535,103.55568789870212,-33.44976492732827,75.64010942299208,88.03240988738048
55,-408.557036,-342.82005799999996,177.77777799999998,-23.995672000000013,-22.566730000000064,-1.486415000000079,25.787436639001697,-74.07053394210803,109.1423973914,-35.0553941212456,74.64446404661719,88.03211412656664
56,-383.022222,-321.393805,177.77777799999998,-23.88659899999999,-22.507154000000014,-1.45653200000001,24.627601554769363,-78.13180627333178,114.50539872155268,-36.35702749351855,73.48462907697642,88.03176599741032
57,-357.48740699999996,-299.967551,177.77777799999998,-23.949344000000053,-22.41729399999997,-1.3004749999999774,23.25866260111928,-82.33015680898406,119.66818310146479,-37.32133815185241,72.11569023791789,88.0313496289806
58,-331.952592,-278.541298,177.77777799999998,-23.972788000000037,-22.354536999999993,-1.2805039999999792,21.617304905013178,-86.7338803993711,124.6458597146728,-37.89512828277222,70.47433271369913,88.03084187378255
59,-306.417777,-257.115044,177.77777799999998,-23.901693000000023,-22.30511899999999,-1.219637999999975,19.611204109991736,-91.43202339481472,129.44731072480414,-37.998213875243906,68.46823231974814,88.03020726572866
60,-306.417777,-257.115044,233.333333,-24.246531000000004,-22.144630999999947,-1.3350810000000308,19.611203594329723,-96.52888365188953,124.40428065472281,-27.858329449553036,68.46822968414229,88.03021849570145
61,-331.952592,-278.541298,233.333333,-24.26963900000004,-22.218418999999983,-1.47166500000003,21.617304962308957,-91.5732836754857,119.8785176269307,-28.288386413958076,70.47433300017802,88.03085075462837
62,-357.48740699999996,-299.967551,233.333333,-24.237858999999958,-22.32105999999999,-1.5672710000000052,23.258666669119627,-86.89876819900613,115.12734859075908,-28.21189511591362,72.11569442050978,88.03135793686862
63,-383.022222,-321.393805,233.333333,-24.214283000000023,-22.438962000000004,-1.5711750000000109,24.627628712968853,-82.42865696292553,110.14733969555023,-27.70212012704929,73.48465629247168,88.031773617749
64,-408.557036,-342.82005799999996,233.333333,-24.255403999999942,-22.484912000000065,-1.6511150000000043,25.787474339624616,-78.09966907060289,104.92617630211757,-26.810039966116392,74.64450180453589,88.03212105935596
65,-434.09185099999996,-364.246312,233.333333,-24.28025600000001,-22.625797000000034,-1.7550170000000094,26.783124872619663,-73.85665664670748,99.4419331491064,-25.568884810133802,75.64015228023516,88.03241618991623
66,-459.626666,-385.672566,233.333333,-24.26459399999999,-22.70849899999996,-1.8056080000000065,27.647329891974316,-69.6486974942393,93.66152473134113,-23.99649673672923,76.50435724229402,88.03267023940259
67,-485.161481,-407.098819,233.333333,-24.326591000000008,-22.75111499999997,-1.9704080000000204,28.404858019397402,-65.4234485954579,87.53552730834329,-22.09579840361565,77.26188531242133,88.03289140111151
68,-510.696295,-428.52507299999996,233.333333,-24.412236999999948,-22.81832400000002,-2.1381950000000245,29.074264836858912,-61.12555615400103,80.99495349571971,-19.853158858367987,77.93129212988285,88.03308574839562
69,-536.2311100000001,-449.951327,233.333333,-24.50134999999989,-22.87548800000002,-2.2684960000000274,29.670208209040112,-56.68652478433418,73.9361684636563,-17.233440490171606,78.52723544476827,88.03325797950883
70,-536.2311100000001,-449.951327,288.888889,-24.85104299999989,-22.87809900000002,-2.263923000000034,29.670208151744333,-58.550307847777944,68.55783140245492,-9.991325121076157,78.52723481451469,88.03325431257895
71,-510.696295,-428.52507299999996,288.888889,-24.78134199999994,-22.770987000000048,-2.0479290000000105,29.074212411220657,-63.259537232782655,75.79642709181488,-12.520650000582812,77.93123964694881,88.03308013340923
72,-485.161481,-407.098819,288.888889,-24.646064000000024,-22.678211999999974,-1.9742050000000404,28.404814130830296,-67.79346399242291,82.4235686966343,-14.613822962547165,77.26184136655844,88.03288572882934
73,-459.626666,-385.672566,288.888889,-24.61550799999992,-22.65879199999995,-1.9696109999999862,27.647362951639092,-72.23230514010179,88.56785733887547,-16.31922015141504,76.5043903019588,88.0326643379373
74,-434.09185099999996,-364.246312,288.888889,-24.633636999999965,-22.52224899999993,-1.785353999999984,26.783098745744205,-76.63793650805927,94.31261506212056,-17.65828525751434,75.64012609606391,88.03240994467627
75,-408.557036,-342.82005799999996,288.888889,-24.63607899999994,-22.390757000000065,-1.6019420000000082,25.787463052356053,-81.06342802559048,99.71369195877399,-18.633794719728712,74.64449051726733,88.03211441304553
76,-383.022222,-321.393805,288.888889,-24.614112999999918,-22.326794000000007,-1.7158929999999941,24.627642635843273,-85.55842906395358,104.80836231386003,-19.233368524387203,73.4846702153461,88.03176645577656
77,-357.48740699999996,-299.967551,288.888889,-24.628937000000008,-22.196962999999982,-1.5694650000000365,23.258666669119627,-90.17257237863066,109.61983876760326,-19.430578592118948,72.11569436321402,88.03135037382573
78,-331.952592,-278.541298,288.888889,-24.574705999999992,-22.07195200000001,-1.5599720000000161,21.617304905013178,-94.96022748178775,114.16142127471049,-19.184343333351055,70.47433282829068,88.03084307699392
79,-306.417777,-257.115044,288.888889,-24.578964999999982,-22.028450999999905,-1.5476150000000075,19.611204167287518,-99.9818905232942,118.43586541840163,-18.43690212791125,68.4682324343397,88.03020904189782
80,-306.417777,-257.115044,344.44444400000003,-24.97344899999996,-21.96020999999996,-1.6835920000000328,19.6112036516255,-101.98931691347046,111.64204695323187,-9.635660423833105,68.4682299133254,88.03021339637706
81,-331.952592,-278.541298,344.44444400000003,-24.94681300000002,-22.029434000000037,-1.5204980000000319,21.617304962308957,-97.01845523216507,107.57421012995776,-10.53890707382687,70.47433300017802,88.03085023896635
82,-357.48740699999996,-299.967551,344.44444400000003,-24.948909999999955,-22.176292999999987,-1.6414740000000734,23.258666669119627,-92.22170087167194,103.20346587566688,-10.96507967085982,72.11569447780558,88.03135753579816
83,-383.022222,-321.393805,344.44444400000003,-24.920968000000016,-22.306205000000034,-1.71674500000006,24.627628712968853,-87.55183586443233,98.52341786142175,-10.955019448709796,73.48465634976746,88.0317733312701
84,-408.557036,-342.82005799999996,344.44444400000003,-24.944679000000008,-22.374484000000052,-1.7913500000000226,25.787474339624616,-82.96404757700724,93.51744309189536,-10.536928364081385,74.64450186183167,88.03212088746862
85,-434.09185099999996,-364.246312,344.44444400000003,-24.918272,-22.50395800000001,-1.8710740000000214,26.783124872619663,-78.413146999982,88.1562533396993,-9.726714762043738,75.64015228023516,88.03241613262044
86,-459.626666,-385.672566,344.44444400000003,-24.96454,-22.663620999999978,-2.0817550000000438,27.64739887609285,-73.85048268269027,82.39370539150697,-8.526892437627207,76.50442628370834,88.03267029669837
87,-485.161481,-407.098819,344.44444400000003,-25.039832000000047,-22.691097000000013,-1.9586680000001024,28.404858019397402,-69.21958000873093,76.15938754714222,-6.92352757291623,77.26188531242133,88.03289157299885
88,-510.696295,-428.52507299999996,344.44444400000003,-25.101493999999946,-22.75034400000004,-2.147380000000055,29.074264836858912,-64.44886566329403,69.34479947649054,-4.879695902803599,77.93129212988285,88.03308603487453
89,-536.2311100000001,-449.951327,344.44444400000003,-25.22807499999999,-22.891290000000026,-2.3372060000000374,29.670208209040112,-59.43768328036769,61.77534546951505,-2.321460145912437,78.52723550206404,88.0332583805793
90,-536.2311100000001,-449.951327,400.0,-25.594979999999964,-22.923351000000025,-2.3697690000000193,29.670208094448558,-59.15830917405345,53.215150604891,5.959341361015469,78.52723435614845,88.03325333855071
91,-510.696295,-428.52507299999996,400.0,-25.448733000000004,-22.74450999999999,-2.034109000000001,29.074264836858912,-64.57304549913438,61.40433432691255,3.184950572305002,77.93129212988285,88.03307858642319
92,-485.161481,-407.098819,400.0,-25.35232400000001,-22.667581999999925,-2.0761170000000106,28.404857962101623,-69.62413697080166,68.58602390535589,1.0543947498142197,77.26188531242133,88.03288469750531
93,-459.626666,-385.672566,400.0,-25.303467000000012,-22.615152999999964,-2.002251000000001,27.647363180822214,-74.45799103607885,75.03436371696444,-0.5600406335269373,76.50439053114192,88.03266365038796
94,-434.09185099999996,-364.246312,400.0,-25.292246000000034,-22.44074599999999,-1.9924100000000635,26.78310516287151,-79.16616503282494,80.90628558402159,-1.7237271973539205,75.640132570487,88.03240948631003
95,-408.557036,-342.82005799999996,400.0,-25.26357299999995,-22.289680000000033,-1.8906939999999963,25.78747554283599,-83.814755429582,86.30048692983767,-2.469262286800887,74.64450300774725,88.03211406927086
96,-383.022222,-321.393805,400.0,-25.294288999999992,-22.245437000000038,-1.8190369999999803,24.627628712968853,-88.45470080994299,91.27960705291473,-2.8083415174525044,73.48465623517589,88.03176622659343
97,-357.48740699999996,-299.967551,400.0,-25.257199000000014,-22.07452699999999,-1.60868499999998,23.258666669119627,-93.12994715138602,95.88474152299587,-2.7381066320519825,72.11569436321402,88.03135031652995
98,-331.952592,-278.541298,400.0,-25.27154399999995,-21.960865000000013,-1.6488059999999791,21.617304905013178,-97.87946039682548,100.1402727309402,-2.243961817247262,70.4743327709949,88.03084307699392
99,-306.417777,-257.115044,400.0,-25.301436000000024,-21.92496799999998,-1.7254760000000715,19.611204109991736,-102.74146095649269,104.05921971024759,-1.3006859865586986,68.46823237704392,88.03020909919361
100,-263.00854699999996,-301.37435899999997,400.0,-25.250910000000033,-21.950041000000056,-1.4513360000000262,30.851815001938068,-102.60511602345035,103.95529416164823,-1.3340379744048227,79.70884218037044,88.03359568083329
101,-284.925926,-326.488888,400.0,-25.129359999999963,-22.03655900000001,-1.3474469999999883,32.62839663916033,-97.74929464171628,100.02929791070001,-2.2639467570287635,81.48542416136738,88.03410366521445
102,-306.843305,-351.603418,400.0,-25.099490000000003,-22.16275300000001,-1.403917999999976,34.08130175554593,-93.00436465756742,95.76644831283848,-2.74608260563066,82.93832904856986,88.03451413217888
103,-328.760684,-376.71794800000004,400.0,-25.129193999999984,-22.300360999999953,-1.5920269999999732,35.29269404590265,-88.33229124180225,91.15347497797904,-2.805220845525545,84.14972122433502,88.03485418263028
104,-350.678063,-401.832478,400.0,-25.061458999999957,-22.353429000000006,-1.6260920000000283,36.318805249822255,-83.69385881379509,86.16533288957253,-2.4555378849594414,85.17583231366307,88.03514106259833
105,-372.595442,-426.94700800000004,400.0,-25.129879000000017,-22.432748999999944,-1.743327000000022,37.19950921914128,-79.04568278011548,80.761127299583,-1.6995271216652004,86.0565362256863,88.03538651771774
106,-394.51282100000003,-452.061538,400.0,-25.092897999999934,-22.61274099999997,-1.7316830000000323,37.96391358495106,-74.33627617926473,74.87716781843326,-0.5249875339870697,86.82094053420032,88.03559914235552
107,-416.43019999999996,-477.176068,400.0,-25.12179900000001,-22.700632999999982,-1.8198750000000246,38.633788623522754,-69.49954884523652,68.41428989032262,1.101153606291728,87.49081551547623,88.03578518175159
108,-438.347579,-502.290598,400.0,-25.229289999999992,-22.793484999999976,-1.9096059999999966,39.22575658533822,-64.44234282527536,61.21258706798269,3.2456434185854146,88.08278341999592,88.03594939145567
109,-460.264958,-527.405127,400.0,-25.289459000000022,-22.94007899999997,-2.0641780000000267,39.752736694649414,-59.016699503719,52.99428213577005,6.0382990704806225,88.60976341471556,88.03609555298922
110,-460.264958,-527.405127,344.44444400000003,-24.956282000000044,-22.895789000000036,-2.007207000000051,39.752736694649414,-59.308435289054735,61.57469719664629,-2.2503780851160347,88.60976335741977,88.036081057157
111,-438.347579,-502.290598,344.44444400000003,-24.892277999999976,-22.740355999999963,-1.9087340000000381,39.22575658533822,-64.32651287527081,69.16493244014694,-4.822530643076248,88.0827834772917,88.03594389106085
112,-416.43019999999996,-477.176068,344.44444400000003,-24.823841000000016,-22.681854999999985,-1.6646780000000376,38.63374782892774,-69.10132117604125,75.99519291184775,-6.877976167696181,87.49077472088122,88.03577991053989
113,-394.51282100000003,-452.061538,344.44444400000003,-24.819931999999994,-22.589793999999983,-1.8063800000001038,37.96388310359636,-73.73378389948518,82.24128395028261,-8.491595143475054,86.82091005284562,88.03559387114382
114,-372.595442,-426.94700800000004,344.44444400000003,-24.83298000000002,-22.442304999999976,-1.6318440000001146,37.19949059801293,-78.29635436629007,88.01350715028242,-9.701234641344916,86.05651754726219,88.03538124650603
115,-350.678063,-401.832478,344.44444400000003,-24.821316999999965,-22.361912000000018,-1.4625140000000556,36.31880330176575,-82.84570211309894,93.38295557343326,-10.52131652467122,85.17583030831078,88.03513561949926
116,-328.760684,-376.71794800000004,344.44444400000003,-24.84526199999999,-22.29462799999999,-1.3948130000001129,35.29271874038362,-87.43053479773785,98.39623687265052,-10.949738382120517,84.14974586152022,88.03484862493967
117,-306.843305,-351.603418,344.44444400000003,-24.86399199999994,-22.16869300000002,-1.3474540000000275,34.08130175554593,-92.09561004969751,103.08261670078542,-10.97100468471505,82.93832899127408,88.03450840260093
118,-284.925926,-326.488888,344.44444400000003,-24.857327999999995,-22.03002300000003,-1.2951280000000338,32.62839663916033,-96.8862422415581,107.45963547318655,-10.55733568834946,81.48542404677582,88.03409810752383
119,-263.00854699999996,-301.37435899999997,344.44444400000003,-24.915579000000037,-21.956815000000006,-1.457676000000049,30.85181568948742,-101.84902550443104,111.5336011686994,-9.668435500475313,79.70884338358181,88.03359218579074
120,-263.00854699999996,-301.37435899999997,288.888889,-24.557612000000006,-22.001461000000006,-1.2870430000000397,30.85181534571274,-99.83923159534952,118.32125329019061,-18.465877749526605,79.70884172200421,88.03359161283295
121,-284.925926,-326.488888,288.888889,-24.479500999999914,-22.083677000000023,-1.3240390000000275,32.62839663916033,-94.82754483767611,114.04172626601154,-19.198125030972015,81.48542416136738,88.03410360791868
122,-306.843305,-351.603418,288.888889,-24.47831100000002,-22.22339800000003,-1.2939770000000408,34.08130175554593,-90.04740837318563,109.49495121429437,-19.431541734172566,82.93832904856986,88.0345140748831
123,-328.760684,-376.71794800000004,288.888889,-24.448369999999898,-22.29993799999994,-1.4456729999999993,35.29269404590265,-85.43848819906474,104.67765396771884,-19.223202878002876,84.14972116703925,88.03485418263028
124,-350.678063,-401.832478,288.888889,-24.45601099999999,-22.397936999999956,-1.3879440000000045,36.318805249822255,-80.94740372830181,99.57697448857326,-18.61363434027034,85.17583231366307,88.03514094800676
125,-372.595442,-426.94700800000004,288.888889,-24.514796999999987,-22.49642299999988,-1.5743400000000065,37.19950921914128,-76.52429073046552,94.16903647961891,-17.628828064872177,86.0565362256863,88.0353864031262
126,-394.51282100000003,-452.061538,288.888889,-24.45278499999995,-22.60433999999998,-1.776676000000009,37.96391358495106,-72.1195482492314,88.41619311867315,-16.28074042048561,86.82094053420032,88.03559891317241
127,-416.43019999999996,-477.176068,288.888889,-24.443012000000067,-22.637178000000006,-1.7269430000000057,38.633788623522754,-67.68001685929674,82.26204914398951,-14.566137174948693,87.49081551547623,88.03578495256848
128,-438.347579,-502.290598,288.888889,-24.58162399999992,-22.74425500000001,-1.9517010000000141,39.22575658533822,-63.1435327598337,75.62240829298197,-12.462986897827271,88.0827834772917,88.03594916227257
129,-460.264958,-527.405127,288.888889,-24.65059999999994,-22.865402000000017,-2.088325999999995,39.752736694649414,-58.429744750723586,68.36794688661281,-9.922318084230598,88.60976352930712,88.03609520921455
130,-460.264958,-527.405127,233.333333,-24.307466000000034,-22.837957999999958,-2.002960999999999,39.752736694649414,-56.57328867156396,73.7522820710841,-17.163109061382606,88.60976341471556,88.0360891931577
131,-438.347579,-502.290598,233.333333,-24.27437500000002,-22.735464000000036,-1.8670160000000067,39.22571040493993,-61.016389130196046,80.82490569547753,-19.792627357002686,88.08273723959762,88.03594463590598
132,-416.43019999999996,-477.176068,233.333333,-24.16285800000003,-22.670495000000017,-1.6832950000000153,38.63374771433618,-65.31609561332807,87.37579406621637,-22.04380277018642,87.49077460628966,88.03578036890613
133,-394.51282100000003,-452.061538,233.333333,-24.174650999999983,-22.60719299999994,-1.461383000000012,37.96387748860997,-69.54125925598956,93.50972311585954,-23.95255883795605,86.82090443785923,88.03559421491848
134,-372.595442,-426.94700800000004,233.333333,-24.211142999999993,-22.48280799999992,-1.5662990000001002,37.19947919615281,-73.74832648505806,99.29724073665102,-25.532996051649736,86.05650614540207,88.03538136109759
135,-350.678063,-401.832478,233.333333,-24.175843999999984,-22.416819000000032,-1.3869920000000207,36.318784795228964,-77.98867780647399,104.78721071741609,-26.7825959179832,85.175811801774,88.03513567679505
136,-328.760684,-376.71794800000004,233.333333,-24.168773999999928,-22.33895999999993,-1.2849720000000104,35.29269100922634,-82.3134246079013,110.01333489403054,-27.683946478745536,84.14971807306715,88.03484851034811
137,-306.843305,-351.603418,233.333333,-24.183613999999977,-22.24878199999995,-1.2914890000000128,34.08133223690062,-86.77745240729631,114.99777298217889,-28.20431855121393,82.93835947262878,88.03450817341782
138,-284.925926,-326.488888,233.333333,-24.18669699999998,-22.151471000000015,-1.1903170000001069,32.62839663916033,-91.44313757282887,119.75258660288532,-28.29339137218588,81.48542398948004,88.03409770645338
139,-263.00854699999996,-301.37435899999997,233.333333,-24.23303500000003,-22.08828900000003,-1.084528000000006,30.85181568948742,-96.3872232747902,124.28215080457767,-27.878787308698637,79.70884338358181,88.03359167012871
