step_order,x_t,y_t,z_t,x_dif,y_dif,z_dif,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
39,-260.4652652439617,394.0978357739227,230.0815672247667,-25.680539756038286,-23.00226777392271,-2.144133224766705,-78.98065097471314,-72.93663264725272,98.73290964023384,-25.82796500588132,-30.123627223944585,88.06390021246546
40,-308.1978237810412,339.21687721588626,209.707812041286,-25.41263421895877,-23.18426621588634,-2.0864870412860057,-71.55972914746258,-74.90207996559585,104.73074229765324,-29.869809318904075,-22.70270762473593,88.07443812000773
41,-364.3967353971766,264.16129286885,169.71307395633582,-25.027270602823364,-23.456645868850018,-2.077058956335833,-60.86092355616298,-74.84737178059989,111.65287507587549,-36.88192126142936,-12.003905303470521,88.11122881635077
42,-408.0526280725103,297.7779916286894,243.1625476048772,-25.464287927489693,-22.985092628689415,-2.4493996048772146,-58.25630791048303,-73.27208692164396,97.07977052336412,-23.904922703803226,-9.399294421638507,88.13241270705099
43,-467.8616199234182,351.532624888929,140.96780219535802,-25.387317076581837,-23.50152788892899,-2.460023195358019,-55.950258767195976,-56.957486086342065,89.28896613903657,-32.460085204862146,-7.093249280683248,88.16410007410488
44,-487.6994903810875,317.7670795631773,83.3145026863162,-25.143397618912502,-23.800062563177278,-2.2582356863161976,-52.27368840169063,-53.344055093045334,93.34197206921584,-40.26440411409876,-3.416697124988348,88.30249265751264
45,-441.97922648902784,354.378446904626,-3.9191425411579,-25.010753510972165,-24.022495904626,-1.9286354588420997,-58.35337696126946,-45.652014575242305,96.07317634805469,-50.51724923955022,-9.496354642429656,88.13124785506845
46,-380.1954804264947,368.1826656111668,24.3650009718599,-25.195365573505285,-23.967032611166758,-1.652704971859901,-64.91489429481297,-51.20865735385839,101.41342544366547,-50.262180500913644,-16.057875070004428,88.09165154744609
47,-361.8945312832859,329.7702728449296,23.3252681307109,-25.013838716714076,-24.0514758449296,-1.4714721307109997,-64.94982364982327,-54.74219820234426,108.95728866994895,-54.272450587877906,-16.09278761191571,88.09159770320655
48,-346.9795585814302,295.1640346169573,70.9884430563297,-24.956153418569784,-23.989042616957363,-1.5529470563296996,-64.80034267175319,-63.535925186971994,114.33401894116676,-50.855906903801596,-15.943323606317747,88.09206843381916
49,-316.5108089996031,313.806850876113,82.62096480598879,-25.080305000396834,-23.939801876112995,-1.5026698059887877,-69.44671954050085,-65.18960126207772,114.54790492256234,-49.403455121589836,-20.589698403216033,88.07874546456232
50,-270.4649380060197,372.3844380377301,23.1966628179987,-25.286886993980318,-23.924504037730173,-1.2334638179987003,-77.24234494427252,-55.77907758612481,111.13698778621401,-55.39131491054749,-28.385322242923046,88.06586764842883
51,-386.6929290815419,411.06505059970647,116.5036323028142,-25.475857918458132,-23.473011599706467,-2.13419030281419,-66.17765182907952,-55.838722641512305,91.6752165432269,-35.889876595766616,-17.320629828976905,88.08744501791254
52,-385.58136578143694,487.2809987366357,53.521238014639195,-25.610400218562972,-23.510167736635708,-2.387014014639199,-69.09875171898764,-43.749884917240294,80.52990007139958,-36.82591409622112,-20.241730884614018,88.079543306698
53,-493.37493315586414,487.0874096863588,21.4991152170892,-25.62839084413588,-23.51446968635878,-2.813607217089203,-60.51661159935409,-33.98714374874783,66.45412992488205,-32.54557371289656,-11.65959524352473,88.11344542005202
54,-520.3831068818215,447.48510663287436,-22.7965707581054,-25.46962211817845,-23.822376632874352,-2.6055932418945,-56.82125250119272,-31.797129685613168,69.74670049069614,-38.064186238521714,-7.964241420780273,88.14998907668841
55,-559.397869192196,389.5820675641456,-3.2388760394106,-25.30993980780397,-23.893471564145614,-2.6316199605894,-51.15946467761691,-35.03418320178611,73.07343811699454,-38.43455985880141,-2.3024918153342373,88.4314649673428
56,-536.8447907713193,384.60316800443627,-64.38646812790209,-25.069760228680707,-24.102858004436257,-2.328482872097908,-52.45573068931496,-31.430731887266738,77.0819685975941,-45.90420391870526,-3.598738577148615,88.28894745506469
57,-546.1335590593224,368.0257367038703,-80.4786200259989,-25.007172940677606,-24.21525870387029,-2.236014974001108,-50.870808963049036,-30.248426707826475,77.71895163132953,-47.92022384915768,-2.0138248727415644,88.48589766371569
58,-490.9823442058842,377.1215373394673,-97.7032392040207,-24.946106794115792,-24.268336339467282,-1.8988697959792944,-55.487557373274186,-31.41156469369117,84.515347397256,-53.24118734280286,-6.630537086132731,88.17296393856734
59,-454.1932111856607,465.1086633173803,-94.3257979857577,-25.273721814339297,-24.06234631738039,-2.1172470142421957,-62.59080560391032,-27.97911748100468,75.26412751399556,-47.35186501926974,-13.733783009504648,88.10142112804863
60,-546.9654092905835,419.97647457820307,104.8429391377476,-25.7301637094165,-23.358110578203082,-2.7968871377476034,-53.612075205426905,-41.77693188767271,67.91375596447529,-26.328397477044614,-4.755074824976722,88.22739318037857
61,-593.4025812835422,283.46420759919624,175.84238582609598,-25.482866716457806,-23.203287599196244,-2.8818428260959763,-42.411169422811795,-52.29558882359935,75.55424703347279,-23.117708941744105,6.445745000836307,87.89642767508049
62,-576.2364168435439,254.47071623804328,192.0276862204986,-25.392755156456133,-23.253511238043274,-2.831055220498598,-41.454673543863095,-57.01967755651762,80.92850345188744,-23.78682272272688,7.4023269868492845,87.91551307706598
63,-543.9952659938044,199.7103961756262,161.5271755924016,-25.013140006195613,-23.434313175626187,-2.4262785924015873,-39.331717826293314,-61.77773610573195,93.70442532956082,-31.830713412431837,9.525320427512918,87.94182644109482
64,-563.061351236165,179.4363450211914,51.967819323903,-24.59753776383502,-23.859391021191414,-2.130991323903004,-36.37975006158603,-51.698450208093334,96.42613956585028,-44.65418062739974,12.477286505361684,87.96470642633194
65,-570.8417781625499,241.8926535021077,41.3999112414925,-24.747236837450146,-23.93761550210769,-2.4712872414924973,-40.87421048870926,-47.134007600804246,89.55255406325706,-42.304195182311545,7.982831928895837,87.92323591386885
66,-590.8000594267213,231.81394462741108,-33.9791800022735,-24.56258157327875,-24.12279162741109,-2.1798969977264946,-38.86291556886393,-38.68006987275584,87.24632236259653,-48.47474714263915,9.994123688513227,87.94636232265562
67,-630.4404162177377,301.1748918606947,-69.4710746117304,-24.7698157822623,-24.05850286069466,-2.587326388269588,-41.37841736405163,-28.442440066910745,71.21532920014486,-42.65086893900698,7.47862571870788,87.91549671370348
68,-639.2870307089697,139.9367772921726,-93.0468873634613,-24.163062291030315,-24.288011292172598,-2.048067636538704,-28.905862869899345,-31.826878231706768,84.43881002510233,-52.56539144364675,19.951169952943694,87.99273196004525
69,-612.6962249630428,139.6214904970519,-1.9073365828289002,-24.301389036957175,-24.142361497051894,-2.2648204171711,-30.15984503460706,-43.496275755002536,90.9373238801243,-47.39150926473025,18.69718823494165,87.98955462597337
70,-546.3554842039714,91.145845116729,10.412093769988799,-24.1344747960286,-24.072304116729,-1.7130247699887988,-29.161964292672046,-51.67853495871108,105.72042077123123,-53.994764655021456,19.695068611941043,87.99211457709606
71,-525.0997992381575,155.4140163512078,-4.147936132856199,-24.292151761842433,-24.140714351207805,-1.7514308671438004,-36.746005310044445,-49.79352718534841,105.28141961408461,-55.4122475752471,12.111033185521904,87.96251376817139
72,-436.99402900477503,193.1426025520781,-20.4150875100561,-24.429410995225,-24.3710565520781,-1.1816624899438999,-47.464011525937345,-52.15431833699546,115.48325655227272,-62.679131660586776,1.3930835386272833,87.3868666206783
73,-390.53839126887306,226.6649058368165,-14.7021474932703,-24.613174731126946,-24.3576528368165,-1.069847506729701,-55.14747104248814,-54.18816314840902,118.62043072696846,-64.57716385674519,-6.290449659413924,88.18050308435053
74,-367.5133468860664,185.2432209816487,6.0365932747782995,-24.510109113933595,-24.270428981648706,-0.9644292747782996,-54.411400248076234,-60.26596216758642,125.9642878948065,-65.86239646955316,-5.554396084406638,88.19977952599314
75,-373.0088261951648,224.6932182249868,73.2818089065175,-24.694041804835194,-23.943851224986787,-1.3726589065176,-57.023502165553204,-67.02010650110604,119.82939969156466,-52.920996777095446,-8.166485819532273,88.14704883573945
76,-455.4060683340015,136.4686415499986,-76.11531660456369,-24.134072665998474,-24.47416454999862,-0.9166623954363189,-40.30841496856335,-45.19332491848132,116.7645286392102,-71.46436374039322,8.548626074711928,87.93082603279298
77,-472.0967463483869,95.01194804867801,-65.2172542473963,-23.947489651613125,-24.416299048678013,-0.9733747526037035,-34.47057429571678,-46.794695730242715,117.17998231051735,-70.32137114733786,14.386461052528178,87.97456795983699
78,-482.3191975782256,49.5115417138915,-58.681622071275804,-23.764609421774367,-24.341512713891504,-1.0331109287241986,-28.456035204534327,-47.91578871348214,117.91222223853329,-69.9508773292423,20.40099703494562,87.99377809801992
79,-492.3338775438585,25.636371140939698,-66.16391965438021,-23.661693456141563,-24.2185551409397,-1.0289613456197912,-24.943648185791744,-46.59424615300313,116.94747253603245,-70.31405006115041,23.913383561104023,88.00066572856817
80,-524.4575622599444,55.985127984341595,-65.6854826065197,-23.770642740055564,-24.2330649843416,-1.2673873934803055,-26.66770566004141,-44.53045525862848,110.48776028085425,-65.91525626216423,22.189326504541235,87.99754445919075
81,-576.8901340210864,-26.278703214159002,-69.26964770951679,-23.562617978913636,-24.142859785840898,-1.4998862904832038,-15.31824299603572,-41.515346448449385,103.24228111318055,-61.698191723371224,33.53878709000312,88.01252152126482
82,-574.9517800267348,-77.6425004176083,-24.3371043202289,-23.543508973265148,-23.778617582391703,-1.6825536797711003,-9.649887613245085,-47.0462443091888,104.29217114705757,-57.220804495143376,39.207141853529734,88.01701268583915
83,-616.2525789885675,-68.22605858323661,17.2778284089568,-23.858040011432536,-23.637186416763384,-2.0572964089568,-9.898530752260044,-48.132731048911786,96.61619717981884,-48.458209198514425,38.958498738635186,88.01683929858973
84,-631.5415549792731,-17.4165488357536,7.0057952481049,-23.901966020726945,-23.9568891642464,-2.2343692481049002,-14.715162122470444,-45.59737768974491,93.514299294578,-47.888617412432325,34.14186783960673,88.01304648530018
85,-643.2174275901212,45.2560105320424,82.99270939353511,-24.420933409878785,-23.564461532042504,-2.508595393535117,-20.371929537181003,-50.65845923660224,88.41549870606559,-37.723742192808466,28.485101287782545,88.00721278429317
86,-643.1674574168586,95.4037780371485,87.35542810641749,-24.554287583141445,-23.5732600371485,-2.685183106417597,-24.909589344042743,-49.86690165884459,86.139175754676,-36.2331192702453,23.947442072859968,88.00068753036915
87,-595.6689353162382,2.5474827870189,171.9812334696324,-24.59951768376186,-23.4256857870188,-2.4359254696323944,-17.7983649320784,-63.48032031726546,94.61048436006877,-31.099383394108997,31.058665439229884,88.0101113722638
88,-606.0127870487196,-67.12623585690069,112.9499884123434,-24.218396951280397,-23.361342143099307,-2.298978412343402,-10.203980139144978,-58.08289646584246,96.22927749388197,-38.12095616378237,38.65304937645481,88.01662380216686
89,-548.9828493618558,-109.25307042245521,105.41285107469301,-23.936275638144252,-23.316504577544777,-1.9109470746931123,-6.412336455554542,-63.179869068161175,106.34809058840095,-43.144690649011224,42.44469271721099,88.01911502225839
90,-518.3831520645256,-90.4928171559376,138.6279980639814,-23.997504935474467,-23.211341844062403,-1.9847920639814163,-9.238980203789227,-69.83875301810983,110.35237849499288,-40.48874230400114,39.618051126784934,88.01731740639008
91,-531.8286803830257,-119.2102491398624,153.0293327915693,-24.13099361697425,-23.0727808601376,-2.0146727915692964,-5.4198702504077,-69.2549672231154,106.776276457783,-37.49822357804264,43.437158814925056,88.01972308487599
92,-581.6335055419951,-131.29669279033558,166.34413122387258,-24.334057458004963,-23.11839620966441,-2.2013492238725973,-3.5469859392614493,-64.41232396652475,97.03444013473579,-32.5997783244868,45.31004300692121,88.02076959139005
93,-566.3777214645551,-173.4582115132367,208.7988396407177,-24.41300153544489,-23.029203486763294,-2.1656686407176835,1.1514045288034793,-68.13512261459655,95.46957762396814,-27.31372707296117,50.00843314403636,88.02315780544134
94,-533.9058692515335,-172.0731689916016,178.6887453641631,-24.18303074846642,-23.05626600839841,-2.0147483641631254,1.062913156743738,-69.9140930764387,103.14320493400652,-33.20835202502834,49.91994058194631,88.0231082529885
95,-482.8173889548401,-149.7620434074343,182.2672737113398,-24.128836045159858,-22.91109459256569,-1.9351287113398143,-1.8500429918515744,-76.81025239529384,111.99268962178279,-35.16072587773115,47.00698582893767,88.02167396180289
96,-464.0093831838743,-184.29592496059598,230.1449011086081,-24.2781848161257,-22.800509039404005,-1.888076108608118,2.9688959336893275,-81.57707404039647,109.67752921955629,-28.080254512866016,51.825924432947176,88.023994048521
97,-482.3021764039551,-73.72532683095449,232.445690571532,-24.406080596044887,-22.98579816904551,-2.121918571532092,-12.367747662806336,-81.96493310013531,109.75304146572718,-27.761403664494033,36.48928208064307,88.01500934536276
98,-506.46506564340655,10.5331851977631,195.1338968567207,-24.524870356593397,-23.150908197763002,-2.264183856720706,-22.343474090042573,-75.67101364059215,108.23599473821089,-32.52940752834955,26.51355708756848,88.00464692594035
99,-447.1948406367075,44.6875686499304,199.5322703387423,-24.44073336329251,-23.287425649930398,-2.116895338742296,-30.319759833235544,-82.5223579212341,115.99474902658687,-33.42244082518971,18.537273478021003,87.9891204891399
100,-425.91219072106816,149.54945618084682,307.22801847746103,-25.252793278931847,-22.836445180846837,-2.4838164774611187,-44.4077624045038,-86.38678155215922,102.88749617756363,-16.286174226293834,4.449018544010021,87.82252629468088
101,-401.67595812962446,143.0153636120631,340.8682578051263,-25.379334870375544,-22.644330612063115,-2.478986805126283,-46.26603107923714,-90.8656079290162,102.42063652892473,-11.203735677480234,2.5910440322736665,87.68554533286455
102,-458.0167850955671,132.7866439603975,332.7701493813958,-25.421347904432878,-22.618357960397603,-2.494214381395807,-39.70010246689848,-84.42470702783562,96.89586745494017,-12.371360608940984,9.156937181070672,87.93795089781914
103,-360.4581609026577,208.413627085715,370.41189954609735,-25.628934097342267,-22.382166085715,-2.4389605460973485,-57.27318912785017,-90.9577137410591,98.13616041153908,-7.286729810832644,-8.416176660487778,88.14359149208614
104,-338.64280418232715,351.4014726765033,363.9500542254195,-25.97543381767281,-22.305727676503295,-2.5072372254195443,-68.54440480291255,-77.90727778115414,84.65749342840118,-6.797195226117957,-19.687375488880082,88.0806935346353
105,-254.9690102706717,429.40644659358014,342.6590073177504,-26.07826472932831,-22.190099593580157,-2.4741053177504,-80.34407534820963,-73.42191587169232,82.09659491185347,-8.70508363522251,-31.487052171586342,88.0624069089029
106,-316.8022264970697,466.9210681984402,166.1546024632055,-25.799554502930334,-23.209034198440236,-2.321456463205493,-74.78580842494851,-57.934511124073076,86.6555286882229,-28.757338187175975,-25.928785823596282,88.06914380060405
107,-407.2076534892898,77.2625165840711,-77.59435472678041,-23.90326651071024,-24.546012584071093,-0.4833562732195844,-38.0257286142675,-47.71008640151515,127.86553809745163,-80.07097375472333,10.83130933014279,87.95350678241849
108,-457.4656550268136,-119.19437022391061,-7.246372216969499,-23.428582973186394,-23.614404776089387,-0.913615783030501,-6.463105582915618,-57.371629301813314,123.85133458082738,-66.4561516210628,42.39392359639148,88.019084153237
109,-460.1688786223664,-141.5079348037724,-39.617881105087704,-23.30102037763362,-23.749800196227596,-0.8097858949122951,-3.156106044160043,-52.09991872489592,122.4748570187945,-70.35275230010531,45.70092261289929,88.02098494353602
110,-422.2005435044996,-169.223206998828,-78.8418630954807,-22.891199495500416,-23.876509001171996,-0.5643279045193026,0.939945022431819,-47.228084278205124,126.430093245265,-79.18121653034247,49.79697365070278,88.02305766346592
111,-358.38861002094455,-214.5017781723665,-75.9573535110275,-22.743122979055443,-23.657292827633512,-0.2141684889723905,9.514772813244582,-48.817218545423685,133.1075827657256,-84.27171367447565,58.37180092875853,88.02669888501366
112,-422.8049152435532,-316.0608721849974,-72.0675313021377,-22.73160775644675,-23.163422815002605,-0.9321836978622002,21.804337560873382,-45.3326348067459,115.42640994551664,-70.07694435681152,70.66136499893933,88.03090357279474
113,-491.9749428849326,-293.8785177785072,-40.439475819496906,-22.948070115067367,-23.366358221492703,-1.2963381805029925,16.330822559317657,-46.662366378271244,107.9553686781312,-61.275506774140695,65.18785034544739,88.02913721156165
114,-477.778222014144,-231.6181056848127,-73.8012889144268,-22.80187398585599,-23.61927431518731,-1.0441880855731824,9.142285448179814,-44.76165567279616,114.32241418013989,-69.54203246406264,57.99931359112595,88.02655567117003
115,-568.8362123389091,-319.3996905306229,-19.4233540036775,-23.166288661090903,-23.42349446937709,-1.775353996322501,16.624807991189776,-42.778211351566796,93.25135575767992,-50.45568913679626,65.4818355862608,88.02923340999774
116,-563.4490574501091,-297.0629880935565,35.1336737320731,-23.386431549890972,-23.38925490644351,-1.8858127320731057,14.549151170198718,-49.65723065521381,95.89329721243624,-46.21831938110294,63.40617981041959,88.0285449901929
117,-555.1348699286458,-351.83593593717126,70.842155965509,-23.622506071354223,-23.06301706282875,-1.9508989655089977,20.194054332970655,-51.08138140927278,91.49780618226046,-40.39943488457562,69.051081258734,88.03041489398967
118,-493.2298755086736,-296.54670788132495,62.915694606389906,-23.38867549132641,-23.194701118675027,-1.5855386063899104,16.593107588131666,-58.42935791346447,106.90525251944703,-48.45843585598165,65.45013536032123,88.02922528350007
119,-421.4181260159125,-288.1822225552635,47.187894159573,-23.217510984087482,-23.10604444473654,-1.1265601595729962,18.325694472433284,-62.681497096075915,118.60521058141244,-55.906484795334315,67.18272216737785,88.0297979551823
120,-427.53835524959027,-252.7861655226603,77.70933334872859,-23.261483750409695,-23.179296477339705,-1.2661453487285996,13.308971311245685,-67.71090970947023,119.93079116501833,-52.20193617882613,62.166000502774665,88.02811559771088
121,-347.1277883572646,-221.4668777764448,119.96020459139591,-23.38965964273541,-22.830382223555205,-1.2993265913959107,11.125821544635063,-82.60300911175422,131.5928381919089,-48.971488722392095,59.982849585676874,88.02730421334489
122,-388.6736398295115,-158.195833214299,110.6564772199292,-23.461520170488484,-23.141843785701013,-1.419246219929292,-0.8971736367329604,-79.84217187088184,130.22712134437577,-50.36356668561996,47.95985511679181,88.02216012305756
123,-383.1972170379711,-146.82013814837867,125.07584082870041,-23.547847962028925,-23.007750851621324,-1.4982468287004025,-2.9627235517909147,-82.8219553884337,130.7304960719625,-47.88642572332636,45.89430536550178,88.02108810933775
124,-398.70852849310063,-82.725924301973,77.2667504484796,-23.466234506899355,-23.625742698026997,-1.3215934484796037,-13.992628496788624,-75.56097578586585,132.5145135772978,-56.92575717644783,34.86440142882069,88.01368498709027
125,-461.9290938629659,-304.11803254439263,189.3578859684529,-24.031660137034123,-22.736730455607358,-1.823893968452893,18.62436568331499,-72.49334746271586,104.93923206968783,-32.42869327034783,67.4813933641212,88.02989486905136
126,-546.7983470438413,-376.7354378747494,168.1918995902758,-24.090831956158695,-22.939312125250638,-2.200875590275814,22.835616136159185,-57.778226507472894,86.05822172930496,-28.263268028025944,71.69264362394983,88.0312246432984
127,-521.5961242707107,-374.5391169832247,319.9421933237539,-24.911165729289337,-22.744253016775247,-2.0626953237539283,23.64548480756152,-67.43647153411526,77.27323016879807,-9.82010779594049,72.50251227232553,88.03147286191468
128,-458.61618954237383,-390.8385981204866,321.9208697362791,-24.754497457626087,-22.70974987951331,-2.050204736279113,28.216256464774716,-72.96701450973148,84.57453402659056,-11.591226112571944,77.07328373901126,88.03283422104725
129,-459.1672125839005,-318.5378901237052,335.96437341038,-24.927671416099486,-22.5595028762948,-2.0521234103800907,20.42569130032279,-79.19216817774998,90.36158335223483,-11.152436830539061,69.28271890178397,88.03047292470572
