step_order,x_t,y_t,z_t,x_dif,y_dif,z_dif,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
34,-564.7177183729045,-68.3645286102747,11.7476975853403,-0.09200835179103706,0.36513728065060036,-0.062118197806698916,-6.5555470439939905,-52.16412596781542,113.36440676203566,-76.61519084947092,75.6032119187583,1.8005392109886897
35,-531.220209981296,-64.17581655274569,10.365106853993101,-0.16612961494092815,0.36756674875799433,-0.10918918904830122,-9.466320205952922,-55.97418179564496,111.48461413627808,-44.149281287322665,61.677325087038255,-6.0153695144797705
36,-498.0859646055161,-59.9694834848612,10.0641077191392,-0.1050833891027878,0.3230084500046999,-0.08888029272559983,-10.271118130242632,-58.419266868427506,114.7536007588193,-37.003893461967664,63.659766275433896,0.32099308650812103
37,-465.3140214669445,-56.072793555369195,10.497727187587499,0.06507667070678735,0.36757148823919295,-0.1785917977943985,-10.596892497068431,-61.672846310735316,122.15076153236828,-45.94010964848148,69.11341504607624,-6.5897460235550716
38,-431.9291492186078,-52.9567738852382,10.8311297050354,-0.1516078987895071,0.5710358093276042,-0.09116503496829864,-13.506483245364025,-64.06122372262367,129.78808798234908,-58.668371883227046,60.69059294456042,-13.451874006195954
39,-398.95059105980664,-49.709638632927195,11.9049228076624,-0.18395673635467347,0.600653458418897,-0.06745205064899906,-15.358168661778286,-63.5946520281901,140.01981941895585,-88.56766206149949,60.238164937525426,12.167823454908167
40,-390.6372648975911,-95.07695533287169,11.4077127992965,-0.11630290015392575,0.36678966631478715,-0.12554926740950023,-8.396474361470458,-65.79202679782283,137.49806730592405,-72.7281817972645,61.760170247193,6.013651821178266
41,-423.5159299394611,-102.44990048271289,12.1558200967266,-0.00863702130021693,0.44210159775089153,-0.05919188610280024,-2.383447494736801,-60.60801881792563,135.0517019678538,-89.26694317382317,84.25917676914483,-3.7888490374896002
42,-455.6548414108684,-110.3909303776815,12.096510768488601,-0.1433425189884474,0.32543739206789724,-0.04839827698100052,-2.714457552607783,-58.518344811208095,130.2183782445576,-88.14579874081079,76.0396590483082,14.366921294697354
43,-488.0797789136397,-117.2173226913788,10.4132595930155,-0.07773492833371165,0.2824743168113031,-0.08749339614729834,-2.3000148164097247,-58.99964508121105,116.82857729816057,-44.209886387402584,71.884779465284,-6.748709699263591
44,-520.6849634575406,-125.19381714130509,10.9639970107626,-0.06346889169503811,0.36586888615558166,-0.14166011507740173,-0.7581388931340727,-56.330446305476386,114.44876100250073,-55.05675644861574,75.43186143536992,-7.0415053491073385
45,-553.4701925568617,-132.63787262385952,11.3290022577868,0.05762291132691644,0.4370267119364257,-0.21282013117320098,1.8564050228612605,-53.33537550311831,109.93127266843968,-58.68046500178594,87.49188157609844,-7.421325950447969
46,-585.4799274200147,-140.9689793728801,11.2490967980027,-0.11013129354137163,0.3654346425364281,-0.053665024996400135,0.5658650586269087,-50.408874972265004,105.65832968767981,-62.86562990992861,73.44722579219099,5.68512062059453
47,-617.9707585945198,-148.8442893007509,11.8612515475166,-0.06311801324420685,0.4473627885698761,-0.049259572047599676,2.1385054556456353,-46.46645423574557,102.30957758165437,-75.59729534451412,80.34072872297072,3.1554443749693615
48,-650.4831497971344,-156.3022329148508,11.2187364645566,-0.09763760186979198,0.4121772543346083,-0.08083287821339802,2.2121796749736045,-44.5941181402562,93.61700002439437,-58.382333686308456,76.3374963405049,-4.943447841476081
49,-683.0862356824928,-163.41649033108268,10.498329637056399,-0.0926584044474339,0.29203438652857017,-0.07301520947169848,2.85180277066402,-41.315606444636614,82.93108694014937,-38.993172370879485,77.2290882734254,0.1059392282325196
50,-683.4148534933807,-162.90070236539088,66.34403194029571,0.03668576030133863,0.17723139444967728,-0.10032424722450628,3.9819543397601285,-46.27007562309106,83.43257247231679,-38.47600155733398,86.80140436545581,9.945502382164982
51,-650.9262775805697,-155.3727596969298,66.8237604123999,0.035496498783004427,0.32554111071976877,-0.1390360660615073,4.119258803797426,-49.81910644992829,92.09333457194559,-49.574862227755105,91.67169392335667,0.5085859342684894
52,-618.3312096682293,-148.1403027309475,67.4276945802556,0.07147242617702432,0.3855960916922072,-0.22453544590119634,3.3601929665544987,-52.71515649945422,101.05618436675002,-64.68372899032366,89.62771472075892,-4.198560218769694
53,-585.9738614236018,-140.0596157930222,66.8545630221667,0.06617265781380866,0.3349638652319129,-0.21528587333729376,2.6528552370350877,-56.45775220550458,103.86180877680928,-51.80431500388722,88.57331500016268,-1.091035342514088
54,-553.394141857836,-132.5414017755263,67.190449868687,0.001554619821263259,0.34739647663681694,-0.08971031231740767,2.3325559983159425,-59.14753623367175,111.67086536523328,-64.13446197163115,90.70828369026928,-2.3644707424760836
55,-520.5243862109348,-125.574592883165,67.18852121475501,-0.0564412673214747,0.23804008890549255,-0.15608105431552133,-1.4984804572852177,-62.282336462101384,117.99784471723336,-68.74461029995514,70.5725652565372,9.087039297767616
56,-488.0960070861666,-116.8288326092999,65.6947608665792,-0.03452134024644238,0.13117401544700158,-0.10136822636231102,-2.5073019178955454,-65.4889470756106,114.64198679129153,-32.94293041301098,70.60410656146229,-1.1159463940912897
57,-455.6209515053956,-110.1642939454793,67.2571842458893,-0.09094544078789113,0.2396887514969137,-0.05283357079629525,-3.5083548848936066,-68.11799367759156,129.07047164141704,-74.31265844805603,71.54231271155666,7.245778362590256
58,-423.5244737425367,-102.0287905798717,67.6134557879618,0.040743392410206525,0.3315942394090854,-0.022269933276291454,-1.6746170573833457,-69.9738204798883,134.7705685837907,-81.5243259254076,87.86710261093272,-9.281261081510166
59,-390.760131954462,-94.7957620599333,67.283572556656,-0.09620694561499477,0.26279230968359,0.04052348740380296,-6.572717300960444,-74.09729477140472,139.67015344597598,-78.90395091028752,70.81782855876304,8.791391914718078
60,-377.20934550877837,-138.54623630821519,65.83114342196001,-0.050395967439328615,0.20639614243526694,0.02735864375299002,0.06776245271503892,-75.94782469701806,131.5465335483327,-40.949072911429816,70.69108976253659,5.08776766224628
61,-408.6267437718454,-150.6527559299713,67.1726305898533,-0.05194223614876137,0.2538614235385239,-0.03360646487769259,2.6015706527354774,-71.5962025494061,133.4872298162432,-71.59333671271412,75.63174943295425,6.8372276613279555
62,-440.3823697295154,-160.8640649482535,66.1477585243052,0.11382601371343526,0.17292223342931834,-0.18503287661670242,5.665905987273276,-69.09401885074199,121.08619473929089,-39.13243065022071,85.55021172208968,-1.8173848582058116
63,-471.888271739628,-172.4745786862205,67.0131100959619,0.0993208266468173,0.3491471120313179,-0.27849751150000657,8.555754347590534,-65.65432530435109,119.53841836903442,-55.08167245390791,96.93861948070617,1.2483541815990882
64,-502.8132262515531,-184.6974997256329,67.4998924821901,-0.032279371368986176,0.35825702943699866,-0.12380639799130222,7.938955120824948,-61.726836689570476,118.35817956744323,-72.0932277482343,88.40451095352817,-4.200226095201834
65,-534.4673913323144,-195.5053335678181,67.0873936170971,0.007835752630171555,0.39043182766988593,-0.11167365571741072,10.047074643385976,-59.18874870492259,110.16715888771324,-58.68833329480306,97.82749769823182,6.071819884257524
66,-565.952211813038,-206.6420487483803,66.64808033399069,0.05000207248940569,0.39564211961950946,-0.21981725048148348,10.48495034343837,-56.155121585056506,101.40216459154624,-43.56190890651147,96.95535556424227,-5.579547327679058
67,-597.1260888611969,-217.9251740261677,65.68167176573999,0.019461385034219347,0.20944794466768712,-0.1126188657293028,9.398748725976809,-52.06354650490898,90.78961458972258,-23.99297646636529,84.86497008715898,2.4426492795133194
68,-628.5316801399389,-229.6778683679498,66.34442138394229,-0.0007844453158440956,0.28173341904590643,-0.08841886439769553,10.431655059843552,-49.68150389804476,89.37353334679861,-38.66191308930198,88.84009072193825,1.8194906494714598
69,-659.8689913134874,-241.23303761577031,66.81910940228259,-0.020708720834363703,0.3603157974030182,-0.03884679996170348,11.604241954376715,-46.28434876567314,85.77551327623067,-48.69900582984739,94.83944923643887,1.8865332877410042
70,-659.8861647428082,-241.006783151318,121.3899041499202,-0.021433693094877526,0.2236831435294846,-0.08102073762620421,9.995172167468855,-49.73754601418138,78.4543684744343,-22.524583365186864,81.29081226858887,0.861866293749712
71,-628.7254625121715,-229.36891858015989,122.2124041051182,0.05807776797485076,0.28339632041698337,-0.16010638074909878,11.323896017196692,-54.22222916066877,88.7279843297628,-37.91117235130711,95.98712894298055,-9.869004066899047
72,-597.1860285297088,-218.0955853104218,121.7466364854747,0.0005909898388836154,0.22744426113720806,-0.14457472378259695,9.474061648136763,-57.71769676070045,92.92727282939596,-31.18472831120253,85.43676853422049,-5.169630722844811
73,-565.6729674145732,-207.0800321882255,122.41482754591709,-0.020840226005589102,0.263317377524686,-0.17496594034659552,8.864241434967477,-61.88888288024446,103.04757004963463,-48.29045452449999,85.30907193239268,-2.2391254725768537
74,-534.4287800448625,-195.5534948022645,122.8331113090045,0.0363913837719565,0.31879650365192447,-0.3117652268487916,9.199764013556278,-65.1765637001099,109.52928248445131,-54.57749516010801,92.0646001117346,0.5383684177740996
75,-503.05818858744686,-184.0386734212486,122.6227109627413,-0.00025718130240193204,0.28878108678949843,-0.1685020654802969,8.50817447399904,-68.73023857387919,114.47950311886966,-53.85264765436167,92.01586278576153,6.107804850177882
76,-471.5492004461966,-172.8455039674667,122.3312992119752,4.94497431873242e-05,0.1844238382934975,-0.08586779201399963,5.899646225636322,-72.64778476570702,119.50282468614681,-52.310742800499725,81.15085764448337,8.82318453809375
77,-440.4764833045063,-160.8541023362211,121.8683737532115,0.11103004203016553,0.23738229647909748,-0.13072558725130534,5.963657244009881,-75.99807061165392,120.85100349374657,-38.83152744221001,87.18992144034046,-8.463288693116738
78,-408.7506880457484,-150.1588692428205,123.1063551189428,-0.037613172199485234,0.2167859248995967,-0.003290930571097306,5.14629758313027,-78.52782851255262,133.38469306472385,-73.81665764482969,88.65219859502511,2.6074767144189224
79,-377.503886066353,-138.72378751109298,122.55561146281981,0.015144420781098233,0.26928885009988335,-0.01040147045590345,2.326323090519548,-83.98480193173573,136.10142061421976,-61.51033634608236,81.4131783286223,-1.8190128539537163
80,-391.10599287813943,-93.727614553868,122.3353564340585,0.08614939700993318,0.10852835007000294,-0.0687469330538022,-4.708505231075798,-84.33162732015784,134.8361168978353,-55.48689594354856,79.68642744007674,9.845832884377916
81,-423.13878269733914,-102.33859911272499,122.8758258973652,-0.06072793660297293,0.1495475205411907,0.05632757230839047,-4.904854601996285,-78.92795171484991,134.02125953972254,-75.0151090475843,71.23896931365218,12.455010807656242
82,-455.7043865016037,-109.76160123478431,122.1453064253213,0.01357761070471497,0.15043425967481028,-0.03635565940038532,-4.365540033090648,-76.41426686303284,124.97201977882699,-54.65353919615055,66.5711091142204,4.722257579453477
83,-488.5100853078092,-117.070468206842,122.9500356152019,0.08325619795903094,0.36682458447380384,-0.08106000712169248,0.9482844546308488,-71.73480139001103,122.12442389242338,-66.32530621705646,91.32966709961376,-8.247381883545666
84,-520.6595877935063,-125.2902286762128,122.7636409018478,-0.05980512413702854,0.356426894910598,-0.03706039750198897,-0.23197291690869193,-68.54809913053647,117.28564844173373,-65.28782264675098,78.82855416700838,-5.606996174384811
85,-553.3610225205753,-132.442477657402,122.3891207778192,0.015911057126800188,0.21269961901350598,-0.1418071924356923,0.9850592891079819,-65.47307757225076,109.1409336953674,-51.398005501332115,81.59238885123617,5.159902553488348
86,-585.7344264275494,-140.2458321645478,121.81678751629279,0.005124635256038346,0.20056251756432175,-0.03934731236688549,0.5591542876896735,-61.82258399999121,101.34182067664294,-41.367024194148776,73.39756705346994,-5.5895274003433855
87,-618.5264750066721,-147.2380243912176,121.6975706682355,0.04373899158701988,0.2784307477375023,-0.10277961053358808,3.1724089100502106,-57.65427444112424,92.79285758438051,-31.014344374723926,88.20513439915841,-9.591474893863332
88,-650.8906405071124,-155.4155051056867,122.8685482372936,0.08728612934032753,0.2980096469204909,-0.10917186022039971,4.469678613881328,-54.37569880670687,93.68167934446636,-57.653746020314614,94.47931871445287,-10.670299397944088
89,-683.5462376634894,-162.6629726084515,121.8916864181161,0.061279436487780004,0.23356443278359507,-0.04255976179739207,4.477938329179102,-50.50439707589419,81.84340140449861,-33.83313281486503,90.96854246324953,-0.09600791581897145
90,-683.0860876876461,-163.53082492177091,177.8541213706346,-0.06161511275843168,0.18347599232549783,0.009366365799991172,2.6706435688935066,-55.18908572985592,84.7569634268709,-46.759352108458515,75.67077214863879,1.8655523098611129
91,-651.1318653570776,-154.3553251839201,177.0067063235223,0.03156336800691406,0.05238052694139128,-0.0821629409541913,4.0171850371080815,-57.06136719652347,81.86785602074451,-18.123200760965517,90.85543033870337,-0.2865285013716396
92,-618.2572495091986,-147.6804713112257,177.1828205867122,-0.025516464538668515,0.0783057881986906,-0.10731651269131248,0.9606620937243407,-62.16126720033902,91.72443574912988,-30.21647892247393,71.17681805350583,1.347397265648505
93,-585.6870521655725,-140.4150918199616,178.3825894300897,-0.016802018888370185,0.24868668344257117,-0.21883315156597405,1.3898422013492622,-66.68070870219512,103.99327352164148,-55.86614169055501,79.48573834117421,0.6012816744123358
94,-553.5077094786615,-131.4561938047382,176.8054133059091,0.0485474665450738,0.03429875564290796,-0.19013858851809573,0.8511243733978718,-68.49876419672248,98.55811830941089,-17.134564639638764,80.68072502131298,2.098110257816172
95,-520.8680153184288,-124.63042697988399,178.2547041062366,-0.0054159260765800354,0.19878279233920182,-0.04302447116938879,0.8250684383634443,-74.25010845161574,114.3479665584536,-56.37046504512554,85.56816204965253,3.027895591939428
96,-488.41025560447383,-116.64325880650931,177.37571960259092,0.005552779452273171,0.009023059280508505,-0.05740585787620489,-1.8496317006608265,-78.21321768147722,114.93894150734334,-37.93700197557574,74.63909310440596,5.208681065002958
97,-456.1690989362264,-108.6710648024328,178.0508895226746,0.07560077023606482,0.21788265582259214,-0.1687137506193892,0.04883067986216098,-82.21950404725372,121.784553340616,-47.30079114583216,91.3342130060361,-6.514550463541443
98,-423.3970721562348,-101.5750246404605,177.6567510859903,0.015006989143955707,0.04654984688529851,0.041247195769386735,-4.883920746082078,-87.10691155768106,127.56017142061283,-49.36545011193912,71.34949967324198,-6.389757353636065
99,-390.8496515879151,-93.3418165689666,176.4838977597549,0.04017355850578497,0.02930206209580888,0.03314200580487636,-7.639733630575643,-89.55486059127323,124.83619491249544,-21.363346069373968,65.58231668541055,-9.388028662708606
100,-377.1651386709664,-139.0613640686319,177.9672316508122,-0.0768830174034747,0.2100903897248827,0.10514431045157835,-0.3310542726837579,-91.65624202423118,134.68985092728158,-59.73777256356212,68.7509300614978,-2.0646229208693327
101,-409.0803377288678,-149.0197067502314,176.8531067669496,0.07457416571469366,0.07485509009279667,-0.04655672670639888,3.856611572147253,-85.25618992943386,120.35515219742625,-23.15181815810972,82.08367011316076,-3.5441387570185103
102,-440.3309262137086,-161.1918057492141,177.8941072488571,0.0481870966191309,0.19523575277429472,-0.10248806553701684,5.092467571830904,-82.53476100938043,122.05955725066308,-46.99787770070378,82.3860304812546,0.6433087358042618
103,-471.5808176232898,-172.8017584791991,178.213819031778,0.008234205233634384,0.23347484025458698,-0.08391531994121237,6.47794980772019,-78.29899820030361,118.90125987594293,-54.41019666357636,84.58974468957187,-4.709389095655015
104,-503.1312339286574,-183.7076011449821,177.9341915931598,-0.022284190514540114,0.24390408414882359,-0.014591919636302464,8.789782125130182,-74.06106592181351,111.46569347302953,-45.66866781387446,93.80758098669382,3.3868290695608905
105,-534.4583853330478,-194.94252994791069,176.86552242325808,-0.012514384043129212,0.14558649504957089,-0.10009870548930166,7.656294318408034,-68.81709819922612,99.39500880180265,-19.794172878687363,81.62330421691948,-10.59858706947564
106,-565.6819338323933,-206.9887942281206,178.3644741614123,-0.020099859718015978,0.23107893708569804,-0.2883744554289933,9.165185799539215,-66.62144287762425,102.45875479197714,-49.85190099119868,87.46724350714084,9.353723249881336
107,-597.2903941571277,-217.9549300162465,178.4039134053448,0.04121024529524675,0.31792888882759485,-0.24186671857751207,11.452503297586231,-62.345004131806235,95.69056997123305,-47.32328703190165,100.51428253320914,-5.366067679783808
108,-628.8144230087287,-228.8818064690864,176.9918101243265,0.015732956612055204,0.15413236362019234,-0.10876461006409954,10.85253092433172,-56.71286743765287,80.92479114193151,-15.619154327461366,92.2046235229351,-6.877095006281741
109,-659.9332609044133,-240.7601209616889,178.3996076491795,-0.013702435170444005,0.2580541078481815,-0.11880323065511789,12.482665550253508,-54.54624471285398,83.96034484370645,-47.49371666825745,102.3280049529011,6.351925163250509
110,-660.1117639497916,-240.7919845436947,233.275256876981,0.009174591703526858,0.16845749896580742,-0.1827280032296983,10.799461266202446,-57.61509120037204,77.23374804369175,-27.112562785668857,88.06889294570283,-0.18843920858216875
111,-628.6772497388852,-229.41480248828339,233.73380709058588,0.0012687984952890474,0.2697323442703805,-0.2609167607262748,10.988254938017374,-62.194116792420076,85.89646129078704,-36.46392317966268,93.29153571898294,-4.919370777367051
112,-597.4579763912831,-217.41229939998212,233.2917053253227,-0.03480869756594984,0.16697676183622434,-0.24282051211721978,11.06597918351963,-65.25845648567606,87.90363002944036,-25.227166601545605,97.53717692270612,7.260473762816697
113,-566.0363405003516,-206.0557235293354,232.55792069191781,0.004054540813172025,0.05697814588839378,-0.2252501227288235,8.81152210431484,-68.23450351836823,89.83184452883344,-12.659188142888883,84.93073886770709,-2.7562211231981744
114,-534.5879341039572,-195.0048927131007,233.7036877036364,0.011489762944847826,0.2367785872714876,-0.18962969166781818,9.53981751159734,-74.40657918199585,103.16342130414867,-40.15658699701571,94.36959938085214,4.723336513147889
115,-503.28290995640225,-183.3444487165087,233.0121992328858,0.010684976522043144,0.0992640657954098,-0.17697726850491335,7.755581220148993,-77.85467082582191,104.49191889012145,-26.011205822428785,87.24160791087569,6.903657218800494
116,-471.8165920263408,-172.1879740073193,233.16056530044273,0.024201100464722458,0.06966455903182123,-0.14882661486223014,6.077231001440175,-82.75463621292617,111.5049544038145,-32.67099616456116,82.20878472959615,7.078792669198981
117,-440.6507635227662,-160.2048686097582,233.6554010292337,0.0725148608042332,0.11121833532740766,-0.20572174731731252,8.2245625457975,-86.69789597113198,117.05478335331993,-38.64194453274975,99.73307295608127,7.198721753607691
118,-409.0388847478661,-149.19072510643088,232.5776958225386,0.01972920349260221,-0.027375406884630138,-0.07228614486390939,2.424863733870926,-90.99286351035225,118.4221353717169,-23.267882669255822,74.71375145951345,7.726659406509537
119,-377.5906184108836,-138.10022949944639,233.5853847561861,-0.029340552533483333,0.09113147694398549,-0.08448540425217743,2.4102466600410803,-97.42255331319112,128.97601207922506,-45.576472143262315,81.80604448385628,12.042148333072678
120,-391.25886619020514,-92.91778240991489,233.4484972638121,0.06003970922853341,0.07404574088577931,-0.10554367690420463,-2.864440036969771,-96.92363837087692,127.26676652118294,-39.910345104339065,88.30680401511496,-7.901818451095453
121,-423.6807997795226,-100.99834540170339,233.3983964260778,0.08681489024689881,0.06065371432858058,-0.1716084882725113,-3.2144258926031495,-92.31101663354609,122.99654425349708,-39.933053055108985,80.0152873847417,-1.998213207633972
122,-456.0321778001613,-108.7830036247389,232.9618642813457,0.01666728798153372,-0.011686652225492367,-0.03367175143137047,-3.0628929356932293,-87.41886677120789,116.92259693316733,-34.557838858831985,74.07597603293206,11.312535782470961
123,-488.4527431411578,-116.07375629703361,232.0054733546408,-0.0003999320652496863,-0.03929950405249372,-0.04373824342147259,-2.3096615239223053,-80.2305912752434,104.94933017041105,-10.75037772509892,71.82485058355245,-8.239616595729242
124,-521.0108682909614,-124.1740382448843,233.9567746664826,0.03926251073664844,0.14627808671600917,-0.14184423343718322,1.7436089354512905,-78.79558288472501,110.94290507197246,-50.4117037278727,91.39421762564908,-1.8980724075260116
125,-553.666664961598,-131.65805238525212,233.1629324764321,0.07824374589324634,0.09241970701373248,-0.14017265536369905,1.5080272739869665,-74.25425853546732,101.1249476547886,-31.527505024773472,85.1375456450299,8.210784749892245
126,-585.917621546143,-139.9804236506778,233.23075899276418,0.03654757282197352,0.13726590071948408,-0.017685704301584337,0.9875216217508167,-70.70733206479835,98.0892686323844,-38.96840538087526,76.55410355622777,-5.891414870711608
127,-618.6831370375583,-146.5856582553981,232.2305189913596,0.05314028525356207,-0.01625578511490744,-0.0811672627367841,2.645756762272493,-63.56731839295997,82.60891048602423,-8.06282479162907,84.20910600142976,8.124083692874843
